rss,vms,shared,text,lib,data,dirty,uss,pss,swap,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,510976,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,509952,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
1929216,6037504,1753088,4096,0,405504,0,245760,521216,0,12,1,28672,4096,6476,4
